time,step-size,{Attack}.Attack.output,{Controller1}.Controller1.accdes,{Controller2}.Controller2.accdes,{Controller3}.Controller3.accdes,{LeadCar}.LeadCar.accel,{LeadCar}.LeadCar.speed,{LeadCar}.LeadCar.x,{SimpleCar1}.SimpleCar1.speed,{SimpleCar1}.SimpleCar1.x,{SimpleCar2}.SimpleCar2.speed,{SimpleCar2}.SimpleCar2.x,{SimpleCar3}.SimpleCar3.speed,{SimpleCar3}.SimpleCar3.x
30.000000000000156,0.1,17.336039648455223,0.5102300643920898,0.2815825343132019,0.16805283725261688,-0.010000000000059244,17.33880893954459,449.3332531992169,17.149547992553643,420.66283095938337,17.187355172913584,402.07026516491675,17.16384839583194,383.80483579842536
30.100000000000158,0.1,17.33880893954459,0.4522438645362854,0.2376217097043991,0.13095548748970032,-0.04769291089381295,17.337808939544587,451.06713409317143,17.200570998992852,422.37778575863877,17.215513426344906,403.78900068220815,17.180653679557203,385.5212206380086
30.20000000000016,0.1,17.337808939544587,0.39487653970718384,0.19357338547706604,0.09184908866882324,-0.08534862343523475,17.333039648455205,452.8009149871259,17.24579538544648,424.09784285853806,17.239275597315345,405.5105520248427,17.193749228306174,387.2392860059643
30.30000000000016,0.1,17.333039648455205,0.33814841508865356,0.14958806335926056,0.052550338208675385,-0.12292997598227763,17.32450478611168,454.53421895197147,17.2852830394172,425.82242239708273,17.25863293586305,407.2344795845743,17.202934137173056,388.9586609287949
30.400000000000162,0.1,17.32450478611168,0.2820843458175659,0.10570934414863586,0.013228335417807102,-0.16039988027722513,17.312211788513455,456.2666694305827,17.31909788092607,427.5509507010245,17.273591742198978,408.9603428781606,17.208189170993922,390.67895434251227
30.500000000000163,0.1,17.312211788513455,0.22670313715934753,0.06198015436530113,-0.026065973564982414,-0.1977213580483366,17.296171800485734,457.997890609434,17.347306315507826,429.2828604891171,17.284162676613843,410.68770205238053,17.209512004535704,392.39977325961166
30.600000000000165,0.1,17.296171800485734,0.17202939093112946,0.01844131201505661,-0.06529247760772705,-0.23485757750293068,17.2763996646809,459.7275077894826,17.36997662922376,431.01759112066793,17.290360692050374,412.41611832004196,17.206905407179207,394.1207244600653
30.700000000000166,0.1,17.2763996646809,0.11808624118566513,-0.024867041036486626,-0.10440670698881149,-0.27177188967591154,17.252913906930605,461.45514775595075,17.387179568316874,432.75458878359035,17.29220482325188,414.145154389247,17.200376159418433,395.84141500078323
30.800000000000168,0.1,17.252913906930605,0.06489275395870209,-0.06790139526128769,-0.14336779713630676,-0.3084278645978856,17.225736717963013,463.18043914664383,17.39898819243544,434.49330674042204,17.28971811914823,415.87437487157223,17.189935488719552,397.5614526167251
30.90000000000017,0.1,17.225736717963013,0.012474430724978447,-0.11062765121459961,-0.1821325719356537,-0.3447893272471363,17.194893931503223,464.9030128184402,17.40547746783131,436.23320555966563,17.2829279796221,417.6033466834871,17.17559870900592,399.2804461655971
31.00000000000017,0.1,17.194893931503223,-0.03914623335003853,-0.15300078690052032,-0.22066469490528107,-0.3808203932499973,17.16041499877851,466.62250221159053,17.406724910903808,437.97375330644877,17.271865214500643,419.3316394814493,17.157385451812356,400.9980060364977
31.100000000000172,0.1,9.16041499877851,-0.08994647115468979,-0.1949857920408249,-0.25891849398612976,-0.41648550429441117,17.12233295945351,468.3385437114684,17.402810287568805,439.71442579753915,17.25656513581059,421.0588260028994,17.135318982321827,402.71374458167895
31.200000000000173,0.1,9.122332959453509,-0.9399037957191467,-0.2365422248840332,-0.296856552362442,-0.4517494632216742,17.080684409024066,470.0507770074138,17.393815640453337,441.45470682629605,17.237066556606507,422.7844825164805,17.109427132923212,404.42727647991114
31.300000000000175,0.1,9.080684409024066,-0.9889944195747375,-0.6776307821273804,-0.33443978428840637,-0.48657746876179636,17.0355094627019,471.7588454483162,17.29982526088142,443.1940883903414,17.213412334118104,424.5081891721412,17.079741477686966,406.1382191932035
31.400000000000176,0.1,9.0355094627019,-1.005196213722229,-0.7422161102294922,-0.5716269016265869,-0.5209351498781477,16.98685171582572,473.46239639458645,17.200925818923945,444.92407091642957,17.145649255905365,426.2295304055531,17.046297499258124,407.8461933409722
