time,step-size,{Attack}.Attack.output,{Controller1}.Controller1.accdes,{Controller2}.Controller2.accdes,{Controller3}.Controller3.accdes,{LeadCar}.LeadCar.accel,{LeadCar}.LeadCar.speed,{LeadCar}.LeadCar.x,{SimpleCar1}.SimpleCar1.speed,{SimpleCar1}.SimpleCar1.x,{SimpleCar2}.SimpleCar2.speed,{SimpleCar2}.SimpleCar2.x,{SimpleCar3}.SimpleCar3.speed,{SimpleCar3}.SimpleCar3.x
0.0,0.0,0.0,0.0,0.0,0.0,-0.01,10.0,40.0,5.0,25.0,5.0,15.0,5.0,5.0
0.1,0.1,0.0,1.8300000429153442,0.13499999046325684,0.13499999046325684,0.027692910893753947,9.999,41.0,5.0,25.5,5.0,15.5,5.0,5.5
0.2,0.1,1.8300000429153442,1.887292742729187,0.15374641120433807,0.2212464064359665,0.06534862343517606,10.001769291089376,41.9999,5.183000004291534,26.0,5.013499999046326,16.0,5.013499999046326,6.0
0.30000000000000004,0.1,1.887292742729187,1.8728523254394531,1.137351155281067,0.24837440252304077,0.10292997598221719,10.008304153432894,43.000076929108936,5.371729278564453,26.518300000429154,5.02887464016676,16.501349999904633,5.035624639689923,6.501349999904633
0.4,0.1,1.8728523254394531,1.8568311929702759,1.2365885972976685,0.7553837299346924,0.1403998802771651,10.018597151031116,44.00090734445222,5.559014511108398,27.0554729282856,5.142609755694866,17.00423746392131,5.060462079942226,7.004912463873625
0.5,0.1,1.8568311929702759,1.842050552368164,1.2611957788467407,0.8489251136779785,0.17772135804827702,10.032637139058833,45.00276705955533,5.744697630405425,27.611374379396437,5.266268615424633,17.518498439490795,5.136000452935695,7.510958671867847
0.6,0.1,1.842050552368164,1.8285530805587769,1.2811567783355713,0.8885043263435364,0.21485757750286952,10.05040927486366,46.00603077346121,5.9289026856422415,28.18584414243698,5.392388193309308,18.04512530103326,5.220892964303493,8.024558717161417
0.7,0.1,1.8285530805587769,1.816267728805542,1.3008391857147217,0.9232301115989685,0.251771889675851,10.071895032613948,47.011071700947575,6.111757993698119,28.778734411001206,5.520503871142865,18.58436412036419,5.309743396937847,8.546648013591767
0.7999999999999999,0.1,1.816267728805542,1.8051201105117798,1.3204524517059326,0.9572574496269226,0.28842786459782566,10.097072221581534,48.01826120420897,6.293384766578673,29.389910210371017,5.650587789714337,19.136414507478474,5.402066408097744,9.077622353285552
0.8999999999999999,0.1,1.8051201105117798,1.7950371503829956,1.3399752378463745,0.9908488392829895,0.32478932724707504,10.125915008041316,49.027968426367124,6.473896777629851,30.019248687028885,5.78263303488493,19.701473286449907,5.497792153060436,9.617828994095326
0.9999999999999999,0.1,1.7950371503829956,1.785945177078247,1.3593732118606567,1.0239924192428589,0.3608203932499368,10.158393940766024,50.04055992717126,6.65340049266815,30.66663836479187,5.916630558669568,20.279736589938402,5.596877036988735,10.16760820940137
1.0999999999999999,0.1,1.785945177078247,1.777774691581726,1.3786119222640991,1.0566596984863281,0.39648550429434953,10.194475980091017,51.05639932124786,6.831995010375975,31.331978414058682,6.0525678798556335,20.871399645805358,5.699276278913021,10.727295913100244
1.2,0.1,1.777774691581726,1.7704548835754395,1.3976573944091797,1.088820219039917,0.4317494632216135,10.234124530520452,52.07584691925696,7.009772479534147,32.01517791509628,6.190429072082043,21.47665643379092,5.8049422487616535,11.297223540991547
1.3,0.1,1.7704548835754395,1.7639169692993164,1.4164754152297974,1.1204450130462646,0.4665774687617367,10.277299476842613,53.09925937230901,7.186817967891692,32.7161551630497,6.330194811522961,22.095699340999126,5.913824270665645,11.877717765867713
1.4000000000000001,0.1,1.7639169692993164,1.758094310760498,1.4350318908691406,1.1515045166015625,0.5009351498780872,10.323957223718786,54.12698931999327,7.363209664821624,33.43483695983887,6.4718423530459415,22.72871882215142,6.025868771970272,12.469100192934278
1.5000000000000002,0.1,1.758094310760498,1.7529202699661255,1.4532924890518188,1.181969165802002,0.5347885996874562,10.374050738706595,55.15938504236515,7.5390190958976735,34.17115792632103,6.6153455421328555,23.375903057456014,6.141019223630428,13.071687070131306
1.6000000000000003,0.1,1.7529202699661255,1.7483305931091309,1.471224308013916,1.2118102312088013,0.5681044089220584,10.42752959867534,56.19679011623581,7.714311122894286,34.9250598359108,6.760674791038038,24.0374376116693,6.259216140210628,13.685788992494349
1.7000000000000004,0.1,1.7483305931091309,1.7442607879638672,1.4887934923171997,1.2409992218017578,0.6008496989004456,10.484340039567547,57.239543076103345,7.889144182205199,35.69649094820023,6.907797221839429,24.713505090773104,6.380397163331509,14.311710606515412
1.8000000000000005,0.1,1.7442607879638672,1.7406501770019531,1.5059678554534912,1.269507646560669,0.6329921539747959,10.544425009457592,58.2879770800601,8.063570261001587,36.48540536642075,7.056676571071149,25.404284812957048,6.504497085511685,14.949750322848564
1.9000000000000006,0.1,1.7406501770019531,1.7374370098114014,1.5227142572402954,1.2973079681396484,0.6645000534225568,10.607724224855072,59.34241958100586,8.237635278701783,37.29176239252091,7.207273356616498,26.109952470064165,6.631447850167752,15.600200031399734
2.0000000000000004,0.1,1.7374370098114014,1.7345616817474365,1.539001226425171,1.32437264919281,0.6953423027509679,10.674174230197329,60.40319200349137,8.411378979682922,38.115525920391086,7.359544782340527,26.830679805725815,6.761178646981716,16.26334481641651
2.1000000000000005,0.1,1.7345616817474365,1.7319672107696533,1.5547966957092285,1.3506745100021362,0.7254884643835718,10.743708460472426,61.4706094265111,8.584835147857666,38.95666381835938,7.513444904983045,27.566634283959868,6.893615911900998,16.939462681114684
