time,step-size,{Attack}.Attack.output,{Controller1}.Controller1.accdes,{Controller2}.Controller2.accdes,{Controller3}.Controller3.accdes,{LeadCar}.LeadCar.accel,{LeadCar}.LeadCar.speed,{LeadCar}.LeadCar.x,{SimpleCar1}.SimpleCar1.speed,{SimpleCar1}.SimpleCar1.x,{SimpleCar2}.SimpleCar2.speed,{SimpleCar2}.SimpleCar2.x,{SimpleCar3}.SimpleCar3.speed,{SimpleCar3}.SimpleCar3.x
0.0,0.0,0.0,0.0,0.0,0.0,-0.01,10.0,40.0,5.0,25.0,5.0,15.0,5.0,5.0
0.1,0.1,25.0,2.830000162124634,0.13499999046325684,0.13499999046325684,0.027692910893753947,9.999,41.0,5.0,25.5,5.0,15.5,5.0,5.5
0.2,0.1,25.5,1.9072927236557007,1.5687464475631714,0.2212464064359665,0.06534862343517606,10.001769291089376,41.9999,5.283000016212464,26.0,5.013499999046326,16.0,5.013499999046326,6.0
0.30000000000000004,0.1,26.0,1.8528523445129395,1.2059974670410156,0.9558744430541992,0.10292997598221719,10.008304153432894,43.000076929108936,5.473729288578034,26.528300001621247,5.170374643802643,16.501349999904633,5.035624639689923,6.501349999904633
0.4,0.1,26.528300001621247,1.8367632627487183,1.1937683820724487,0.8321568369865417,0.1403998802771651,10.018597151031116,44.00090734445222,5.659014523029328,27.07567293047905,5.290974390506745,17.0183874642849,5.131212083995343,7.004912463873625
0.5,0.1,27.07567293047905,1.8231374025344849,1.2140473127365112,0.8442903757095337,0.17772135804827702,10.032637139058833,45.00276705955533,5.8426908493042005,27.641574382781982,5.410351228713989,17.547484903335572,5.214427767693997,7.518033672273159
0.6,0.1,27.641574382781982,1.8107837438583374,1.2361234426498413,0.8776603937149048,0.21485757750286952,10.05040927486366,46.00603077346121,6.025004589557649,28.2258434677124,5.531755959987641,18.08852002620697,5.2988568052649505,8.039476449042558
0.7,0.1,28.2258434677124,1.7995978593826294,1.2581534385681152,0.9124772548675537,0.251771889675851,10.071895032613948,47.011071700947575,6.206082963943483,28.828343926668165,5.655368304252625,18.641695622205734,5.386622844636441,8.569362129569054
0.7999999999999999,0.1,28.828343926668165,1.7895057201385498,1.2800178527832031,0.9470068216323853,0.28842786459782566,10.097072221581534,48.01826120420897,6.386042749881746,29.448952223062513,5.781183648109437,19.207232452630997,5.477870570123196,9.108024414032698
0.8999999999999999,0.1,29.448952223062513,1.7804365158081055,1.3016821146011353,0.9811053276062012,0.32478932724707504,10.125915008041316,49.027968426367124,6.564993321895601,30.087556498050688,5.909185433387757,19.78535081744194,5.572571252286434,9.655811471045018
0.9999999999999999,0.1,30.087556498050688,1.7723184823989868,1.323116421699524,1.0147358179092407,0.3608203932499368,10.158393940766024,50.04055992717126,6.7430369734764115,30.74405583024025,6.03935364484787,20.376269360780718,5.670681785047054,10.213068596273661
1.0999999999999999,0.1,30.74405583024025,1.7650834321975708,1.344289779663086,1.0478692054748535,0.39648550429434953,10.194475980091017,51.05639932124786,6.92026882171631,31.41835952758789,6.171665287017823,20.980204725265505,5.772155366837978,10.780136774778367
1.2,0.1,31.41835952758789,1.7586621046066284,1.3651728630065918,1.0804754495620728,0.4317494632216135,10.234124530520452,52.07584691925696,7.096777164936068,32.11038640975952,6.306094264984131,21.59737125396729,5.8769422873854635,11.357352311462165
1.3,0.1,32.11038640975952,1.7529878616333008,1.3857342004776,1.1125257015228271,0.4665774687617367,10.277299476842613,53.09925937230901,7.272643375396731,32.82006412625313,6.442611551284791,22.227980680465702,5.984989832341671,11.945046540200712
1.4000000000000001,0.1,32.82006412625313,1.7479948997497559,1.4059443473815918,1.1439908742904663,0.5009351498780872,10.323957223718786,54.12698931999327,7.447942161560062,33.5473284637928,6.581184971332551,22.87224183559418,6.096242402493954,12.54354552343488
1.5000000000000002,0.1,33.5473284637928,1.743618130683899,1.425773024559021,1.1748418807983398,0.5347885996874562,10.374050738706595,55.15938504236515,7.622741651535037,34.29212267994881,6.72177940607071,23.530360332727437,6.210641489923001,13.153169763684275
1.6000000000000003,0.1,34.29212267994881,1.7397946119308472,1.4451897144317627,1.2050508260726929,0.5681044089220584,10.42752959867534,56.19679011623581,7.797103464603427,35.05439684510232,6.864356708526612,24.202538273334508,6.328125678002835,13.774233912676575
1.7000000000000004,0.1,35.05439684510232,1.7364614009857178,1.464165210723877,1.234588861465454,0.6008496989004456,10.484340039567547,57.239543076103345,7.9710829257965115,35.83410719156266,7.008875679969789,24.88897394418717,6.448630760610104,14.40704648047686
1.8000000000000005,0.1,35.83410719156266,1.733558177947998,1.482669472694397,1.2634289264678955,0.6329921539747959,10.544425009457592,58.2879770800601,8.144729065895083,36.63121548414231,7.155292201042177,25.58986151218415,6.57208964675665,15.05190955653787
1.9000000000000006,0.1,36.63121548414231,1.7310254573822021,1.500673532485962,1.2915431261062622,0.6645000534225568,10.607724224855072,59.34241958100586,8.318084883689883,37.44568839073182,7.303559148311617,26.30539073228837,6.69843253940344,15.709118521213536
2.0000000000000004,0.1,37.44568839073182,1.7288039922714233,1.5181487798690796,1.3189048767089844,0.6953423027509679,10.674174230197329,60.40319200349137,8.491187429428102,38.2774968791008,7.453626501560213,27.03574664711953,6.827586852014066,16.37896177515388
2.1000000000000005,0.1,38.2774968791008,1.7268372774124146,1.53506600856781,1.3454877138137817,0.7254884643835718,10.743708460472426,61.4706094265111,8.664067828655245,39.126615622043616,7.605441379547121,27.781109297275552,6.959477339684964,17.061720460355286
